seed,condition,seq_length,noise_rate,seq_id,queried_key,target_value,predicted_value,correct,distractor_leakage_events,mutex_violation_ticks,mean_firing_density
122908,ablation_unshielded_retrieval,256,0.05,30,13,0,1,0,2800,2820,0.110738
127004,ablation_unshielded_retrieval,256,0.05,31,2,0,0,1,2448,2172,0.106048
131100,ablation_unshielded_retrieval,256,0.05,32,6,0,1,0,2784,2976,0.122479
135196,ablation_unshielded_retrieval,256,0.05,33,5,0,0,1,2800,3060,0.129397
139292,ablation_unshielded_retrieval,256,0.05,34,12,0,1,0,2704,3036,0.117956
143388,ablation_unshielded_retrieval,256,0.05,35,0,0,1,0,3104,3060,0.117331
147484,ablation_unshielded_retrieval,256,0.05,36,15,1,0,0,3024,2928,0.128209
151580,ablation_unshielded_retrieval,256,0.05,37,1,0,1,0,2704,2568,0.118814
155676,ablation_unshielded_retrieval,256,0.05,38,1,1,1,1,3200,3072,0.130939
159772,ablation_unshielded_retrieval,256,0.05,39,5,1,1,1,2432,3012,0.125454
163868,ablation_unshielded_retrieval,256,0.05,40,2,1,0,0,2832,2892,0.131059
167964,ablation_unshielded_retrieval,256,0.05,41,4,0,0,1,2208,3072,0.103018
172060,ablation_unshielded_retrieval,256,0.05,42,4,0,1,0,2944,2904,0.143541
176156,ablation_unshielded_retrieval,256,0.05,43,6,0,1,0,3312,2904,0.128440
180252,ablation_unshielded_retrieval,256,0.05,44,4,0,1,0,3184,2940,0.120473
184348,ablation_unshielded_retrieval,256,0.05,45,3,1,1,1,2704,3072,0.111149
188444,ablation_unshielded_retrieval,256,0.05,46,10,1,0,0,2352,3072,0.119105
192540,ablation_unshielded_retrieval,256,0.05,47,6,1,0,0,2832,2844,0.115661
196636,ablation_unshielded_retrieval,256,0.05,48,2,0,0,1,2560,2208,0.129571
200732,ablation_unshielded_retrieval,256,0.05,49,9,0,0,1,2576,2712,0.109430
204828,ablation_unshielded_retrieval,256,0.05,50,3,1,1,1,3088,2976,0.148983
4125,ablation_unshielded_retrieval,256,0.05,1,8,1,1,1,3232,2976,0.147648
8221,ablation_unshielded_retrieval,256,0.05,2,6,0,1,0,2720,3036,0.126479
12317,ablation_unshielded_retrieval,256,0.05,3,9,1,0,0,2896,3036,0.109263
16413,ablation_unshielded_retrieval,256,0.05,4,6,0,0,1,1760,2964,0.080533
20509,ablation_unshielded_retrieval,256,0.05,5,2,0,1,0,2160,2748,0.100500
24605,ablation_unshielded_retrieval,256,0.05,6,2,0,0,1,2992,3060,0.131348
28701,ablation_unshielded_retrieval,256,0.05,7,4,0,0,1,2144,2700,0.089922
32797,ablation_unshielded_retrieval,256,0.05,8,10,1,1,1,3312,2964,0.127064
36893,ablation_unshielded_retrieval,256,0.05,9,14,0,0,1,2976,2688,0.122757
40989,ablation_unshielded_retrieval,256,0.05,10,9,0,0,1,2656,2880,0.118653
45085,ablation_unshielded_retrieval,256,0.05,11,0,0,1,0,2624,3036,0.118471
49181,ablation_unshielded_retrieval,256,0.05,12,7,1,1,1,2976,3048,0.111882
53277,ablation_unshielded_retrieval,256,0.05,13,0,0,0,1,2752,2772,0.122362
57373,ablation_unshielded_retrieval,256,0.05,14,13,1,1,1,3056,3036,0.141762
61469,ablation_unshielded_retrieval,256,0.05,15,11,1,1,1,2256,2784,0.089111
65565,ablation_unshielded_retrieval,256,0.05,16,10,0,1,0,2800,3012,0.128029
69661,ablation_unshielded_retrieval,256,0.05,17,6,0,1,0,2896,2712,0.121961
73757,ablation_unshielded_retrieval,256,0.05,18,1,0,0,1,2720,2988,0.117209
77853,ablation_unshielded_retrieval,256,0.05,19,6,1,0,0,2672,2736,0.129977
81949,ablation_unshielded_retrieval,256,0.05,20,9,1,0,0,3120,2976,0.135460
86045,ablation_unshielded_retrieval,256,0.05,21,1,1,0,0,2720,2436,0.119500
90141,ablation_unshielded_retrieval,256,0.05,22,3,0,0,1,2992,3060,0.137700
94237,ablation_unshielded_retrieval,256,0.05,23,5,0,1,0,2448,3072,0.125285
98333,ablation_unshielded_retrieval,256,0.05,24,8,1,0,0,2784,3000,0.118192
102429,ablation_unshielded_retrieval,256,0.05,25,12,0,1,0,2416,2976,0.111089
106525,ablation_unshielded_retrieval,256,0.05,26,6,1,0,0,2480,2832,0.103871
110621,ablation_unshielded_retrieval,256,0.05,27,13,1,0,0,2144,2880,0.104571
114717,ablation_unshielded_retrieval,256,0.05,28,1,1,1,1,3152,3036,0.106334
118813,ablation_unshielded_retrieval,256,0.05,29,12,0,0,1,2720,2928,0.101585
122909,ablation_unshielded_retrieval,256,0.05,30,7,0,1,0,3312,2940,0.139130
127005,ablation_unshielded_retrieval,256,0.05,31,11,0,0,1,3136,2748,0.127864
131101,ablation_unshielded_retrieval,256,0.05,32,12,1,0,0,2768,3060,0.135588
135197,ablation_unshielded_retrieval,256,0.05,33,1,1,1,1,3072,2748,0.117547
139293,ablation_unshielded_retrieval,256,0.05,34,14,0,1,0,3376,2952,0.137231
143389,ablation_unshielded_retrieval,256,0.05,35,7,1,0,0,3232,3060,0.133822
147485,ablation_unshielded_retrieval,256,0.05,36,7,0,0,1,2448,2508,0.106051
151581,ablation_unshielded_retrieval,256,0.05,37,7,1,0,0,2656,3060,0.116356
155677,ablation_unshielded_retrieval,256,0.05,38,3,1,0,0,2160,2580,0.091514
159773,ablation_unshielded_retrieval,256,0.05,39,2,0,1,0,2736,2904,0.116231
163869,ablation_unshielded_retrieval,256,0.05,40,13,1,1,1,3136,2976,0.144504
167965,ablation_unshielded_retrieval,256,0.05,41,10,0,0,1,2592,2916,0.120533
172061,ablation_unshielded_retrieval,256,0.05,42,4,1,0,0,3024,3024,0.125852
176157,ablation_unshielded_retrieval,256,0.05,43,12,0,1,0,2960,3048,0.124187
180253,ablation_unshielded_retrieval,256,0.05,44,15,1,1,1,2496,2904,0.114522
184349,ablation_unshielded_retrieval,256,0.05,45,5,0,1,0,2592,2820,0.102329
188445,ablation_unshielded_retrieval,256,0.05,46,7,0,1,0,2448,3024,0.119618
192541,ablation_unshielded_retrieval,256,0.05,47,8,0,1,0,2976,3048,0.128830
196637,ablation_unshielded_retrieval,256,0.05,48,6,0,0,1,2704,2784,0.124591
200733,ablation_unshielded_retrieval,256,0.05,49,5,1,1,1,2704,3036,0.129681
204829,ablation_unshielded_retrieval,256,0.05,50,9,0,0,1,2912,3000,0.111950
4126,ablation_unshielded_retrieval,256,0.05,1,6,0,1,0,3120,3048,0.133980
8222,ablation_unshielded_retrieval,256,0.05,2,6,0,1,0,1920,2532,0.097299
12318,ablation_unshielded_retrieval,256,0.05,3,14,1,0,0,2496,2916,0.112002
16414,ablation_unshielded_retrieval,256,0.05,4,11,1,0,0,2000,2760,0.085677
20510,ablation_unshielded_retrieval,256,0.05,5,11,1,1,1,2864,2784,0.118868
24606,ablation_unshielded_retrieval,256,0.05,6,1,1,0,0,3152,2736,0.126206
28702,ablation_unshielded_retrieval,256,0.05,7,11,0,1,0,2624,2676,0.102795
32798,ablation_unshielded_retrieval,256,0.05,8,3,0,1,0,2496,2904,0.116356
36894,ablation_unshielded_retrieval,256,0.05,9,13,0,1,0,3024,2484,0.112694
40990,ablation_unshielded_retrieval,256,0.05,10,11,0,1,0,2688,2808,0.102964
45086,ablation_unshielded_retrieval,256,0.05,11,3,1,1,1,3328,2880,0.123683
49182,ablation_unshielded_retrieval,256,0.05,12,4,1,1,1,2592,2856,0.112122
53278,ablation_unshielded_retrieval,256,0.05,13,0,1,1,1,2832,3048,0.113541
57374,ablation_unshielded_retrieval,256,0.05,14,13,1,1,1,2848,2928,0.132713
61470,ablation_unshielded_retrieval,256,0.05,15,0,0,0,1,3056,2988,0.150283
65566,ablation_unshielded_retrieval,256,0.05,16,1,1,1,1,1744,2484,0.080873
69662,ablation_unshielded_retrieval,256,0.05,17,10,0,0,1,3088,2868,0.125629
73758,ablation_unshielded_retrieval,256,0.05,18,8,1,1,1,3120,3072,0.116926
77854,ablation_unshielded_retrieval,256,0.05,19,14,0,1,0,3152,3072,0.132846
81950,ablation_unshielded_retrieval,256,0.05,20,9,1,1,1,2032,2916,0.091914
86046,ablation_unshielded_retrieval,256,0.05,21,6,1,0,0,2336,2832,0.105372
90142,ablation_unshielded_retrieval,256,0.05,22,11,1,0,0,2352,2844,0.101759
94238,ablation_unshielded_retrieval,256,0.05,23,15,0,1,0,3056,2856,0.133866
98334,ablation_unshielded_retrieval,256,0.05,24,15,0,0,1,2544,2820,0.121168
102430,ablation_unshielded_retrieval,256,0.05,25,13,0,0,1,2912,3048,0.126266
106526,ablation_unshielded_retrieval,256,0.05,26,15,1,0,0,2448,3000,0.104222
110622,ablation_unshielded_retrieval,256,0.05,27,7,1,1,1,2656,2976,0.115904
114718,ablation_unshielded_retrieval,256,0.05,28,10,0,1,0,3024,3072,0.126307
118814,ablation_unshielded_retrieval,256,0.05,29,12,1,1,1,3328,3036,0.165397
122910,ablation_unshielded_retrieval,256,0.05,30,11,1,1,1,3200,3000,0.150005
127006,ablation_unshielded_retrieval,256,0.05,31,2,0,1,0,2176,2700,0.107713
131102,ablation_unshielded_retrieval,256,0.05,32,12,1,0,0,2864,2904,0.123966
135198,ablation_unshielded_retrieval,256,0.05,33,0,0,0,1,3088,2952,0.138155
139294,ablation_unshielded_retrieval,256,0.05,34,7,0,0,1,2656,3072,0.116697
143390,ablation_unshielded_retrieval,256,0.05,35,10,1,1,1,2464,2940,0.116198
147486,ablation_unshielded_retrieval,256,0.05,36,0,1,0,0,3008,2976,0.127064
151582,ablation_unshielded_retrieval,256,0.05,37,1,0,0,1,2576,2976,0.119212
155678,ablation_unshielded_retrieval,256,0.05,38,1,1,0,0,3248,3060,0.135577
159774,ablation_unshielded_retrieval,256,0.05,39,9,1,0,0,2688,2952,0.108686
163870,ablation_unshielded_retrieval,256,0.05,40,5,1,1,1,2432,2880,0.103588
167966,ablation_unshielded_retrieval,256,0.05,41,5,0,1,0,2240,3060,0.109484
172062,ablation_unshielded_retrieval,256,0.05,42,1,1,1,1,3264,2760,0.129514
176158,ablation_unshielded_retrieval,256,0.05,43,1,1,0,0,3408,3048,0.144681
180254,ablation_unshielded_retrieval,256,0.05,44,3,0,0,1,3376,2964,0.143651
184350,ablation_unshielded_retrieval,256,0.05,45,14,1,0,0,3360,3000,0.151942
188446,ablation_unshielded_retrieval,256,0.05,46,5,0,0,1,2000,2688,0.095002
192542,ablation_unshielded_retrieval,256,0.05,47,0,1,1,1,2448,3024,0.101359
196638,ablation_unshielded_retrieval,256,0.05,48,4,1,0,0,3104,3036,0.132035
200734,ablation_unshielded_retrieval,256,0.05,49,10,0,0,1,2688,2808,0.108746
204830,ablation_unshielded_retrieval,256,0.05,50,3,0,0,1,3136,2796,0.126484
4097,ablation_unshielded_retrieval,512,0.05,1,2,0,1,0,5792,5532,0.097464
8193,ablation_unshielded_retrieval,512,0.05,2,7,1,0,0,6112,5712,0.098755
12289,ablation_unshielded_retrieval,512,0.05,3,7,1,0,0,4960,5808,0.108635
16385,ablation_unshielded_retrieval,512,0.05,4,11,1,1,1,5552,5376,0.088801
20481,ablation_unshielded_retrieval,512,0.05,5,15,0,0,1,4784,5352,0.096643
24577,ablation_unshielded_retrieval,512,0.05,6,14,1,0,0,6240,5940,0.088043
28673,ablation_unshielded_retrieval,512,0.05,7,9,0,0,1,4832,6108,0.083543
32769,ablation_unshielded_retrieval,512,0.05,8,0,1,0,0,6272,5856,0.114844
36865,ablation_unshielded_retrieval,512,0.05,9,14,0,1,0,7024,6048,0.107567
40961,ablation_unshielded_retrieval,512,0.05,10,2,0,0,1,6064,5772,0.097712
45057,ablation_unshielded_retrieval,512,0.05,11,4,0,1,0,6304,5388,0.090788
49153,ablation_unshielded_retrieval,512,0.05,12,12,0,0,1,3984,5844,0.071426
53249,ablation_unshielded_retrieval,512,0.05,13,4,0,1,0,5632,5700,0.085371
57345,ablation_unshielded_retrieval,512,0.05,14,2,0,0,1,4016,5868,0.085762
61441,ablation_unshielded_retrieval,512,0.05,15,5,0,1,0,5248,5280,0.090827
65537,ablation_unshielded_retrieval,512,0.05,16,12,1,1,1,6848,6072,0.117444
69633,ablation_unshielded_retrieval,512,0.05,17,14,1,1,1,5360,5424,0.088854
73729,ablation_unshielded_retrieval,512,0.05,18,2,0,0,1,5520,5916,0.095198
77825,ablation_unshielded_retrieval,512,0.05,19,9,1,0,0,5920,5952,0.095006
81921,ablation_unshielded_retrieval,512,0.05,20,11,1,1,1,6912,5808,0.102567
86017,ablation_unshielded_retrieval,512,0.05,21,11,0,1,0,6336,5880,0.093941
90113,ablation_unshielded_retrieval,512,0.05,22,5,0,1,0,5840,5904,0.114961
94209,ablation_unshielded_retrieval,512,0.05,23,3,0,0,1,5696,6144,0.104036
98305,ablation_unshielded_retrieval,512,0.05,24,4,0,0,1,5568,5676,0.087219
102401,ablation_unshielded_retrieval,512,0.05,25,5,0,1,0,5696,6024,0.101119
106497,ablation_unshielded_retrieval,512,0.05,26,9,0,1,0,5536,5532,0.091325
110593,ablation_unshielded_retrieval,512,0.05,27,14,1,1,1,6400,6132,0.112860
114689,ablation_unshielded_retrieval,512,0.05,28,9,1,0,0,5568,6048,0.091819
118785,ablation_unshielded_retrieval,512,0.05,29,3,0,0,1,6480,6120,0.106151
122881,ablation_unshielded_retrieval,512,0.05,30,10,0,0,1,5664,5808,0.086466
126977,ablation_unshielded_retrieval,512,0.05,31,10,0,1,0,5072,5664,0.101778
131073,ablation_unshielded_retrieval,512,0.05,32,0,0,1,0,5424,5820,0.095726
135169,ablation_unshielded_retrieval,512,0.05,33,7,1,0,0,5776,6060,0.103361
139265,ablation_unshielded_retrieval,512,0.05,34,6,1,0,0,6560,5724,0.112992
143361,ablation_unshielded_retrieval,512,0.05,35,8,1,1,1,5872,5940,0.102671
147457,ablation_unshielded_retrieval,512,0.05,36,4,0,0,1,5776,5940,0.092099
151553,ablation_unshielded_retrieval,512,0.05,37,13,1,1,1,5296,6144,0.087923
155649,ablation_unshielded_retrieval,512,0.05,38,12,0,1,0,3200,5712,0.073628
159745,ablation_unshielded_retrieval,512,0.05,39,5,0,0,1,3808,5196,0.074614
163841,ablation_unshielded_retrieval,512,0.05,40,15,1,0,0,6032,6036,0.086027
167937,ablation_unshielded_retrieval,512,0.05,41,2,1,0,0,5360,5964,0.092196
172033,ablation_unshielded_retrieval,512,0.05,42,5,0,0,1,5120,5280,0.096768
176129,ablation_unshielded_retrieval,512,0.05,43,1,1,0,0,6160,5964,0.109987
180225,ablation_unshielded_retrieval,512,0.05,44,2,1,0,0,6080,6120,0.107860
184321,ablation_unshielded_retrieval,512,0.05,45,5,1,0,0,4528,5940,0.086216
188417,ablation_unshielded_retrieval,512,0.05,46,5,1,0,0,3984,5388,0.092456
192513,ablation_unshielded_retrieval,512,0.05,47,2,1,1,1,4928,6048,0.094462
196609,ablation_unshielded_retrieval,512,0.05,48,0,0,0,1,5088,5904,0.083944
200705,ablation_unshielded_retrieval,512,0.05,49,14,1,0,0,5632,5868,0.095986
204801,ablation_unshielded_retrieval,512,0.05,50,15,1,1,1,5648,5736,0.102622
4098,ablation_unshielded_retrieval,512,0.05,1,1,1,0,0,6640,5928,0.099199
8194,ablation_unshielded_retrieval,512,0.05,2,10,1,1,1,6032,6120,0.113565
12290,ablation_unshielded_retrieval,512,0.05,3,12,0,0,1,4912,5904,0.090579
16386,ablation_unshielded_retrieval,512,0.05,4,15,1,1,1,6224,5760,0.109886
20482,ablation_unshielded_retrieval,512,0.05,5,14,0,1,0,6432,6084,0.104856
24578,ablation_unshielded_retrieval,512,0.05,6,11,0,1,0,4544,6024,0.091446
28674,ablation_unshielded_retrieval,512,0.05,7,5,1,0,0,5392,6048,0.103467
32770,ablation_unshielded_retrieval,512,0.05,8,13,0,0,1,7040,5856,0.107380
36866,ablation_unshielded_retrieval,512,0.05,9,6,0,0,1,4896,5604,0.090010
40962,ablation_unshielded_retrieval,512,0.05,10,1,0,0,1,6288,5388,0.087471
45058,ablation_unshielded_retrieval,512,0.05,11,14,0,0,1,6608,6048,0.111379
49154,ablation_unshielded_retrieval,512,0.05,12,14,1,1,1,5552,4824,0.085174
53250,ablation_unshielded_retrieval,512,0.05,13,10,1,0,0,4416,4980,0.098542
57346,ablation_unshielded_retrieval,512,0.05,14,11,0,1,0,6256,6096,0.106916
61442,ablation_unshielded_retrieval,512,0.05,15,10,0,1,0,5536,6012,0.088979
65538,ablation_unshielded_retrieval,512,0.05,16,14,1,1,1,6064,6096,0.088505
69634,ablation_unshielded_retrieval,512,0.05,17,0,0,0,1,6640,5820,0.108363
73730,ablation_unshielded_retrieval,512,0.05,18,12,1,1,1,7168,6084,0.098428
77826,ablation_unshielded_retrieval,512,0.05,19,0,1,1,1,6528,5676,0.095178
81922,ablation_unshielded_retrieval,512,0.05,20,9,0,0,1,5525,5796,0.088685
86018,ablation_unshielded_retrieval,512,0.05,21,1,0,0,1,5408,6132,0.102063
90114,ablation_unshielded_retrieval,512,0.05,22,4,1,0,0,6320,5820,0.101016
94210,ablation_unshielded_retrieval,512,0.05,23,4,1,0,0,6672,6132,0.109528
98306,ablation_unshielded_retrieval,512,0.05,24,6,1,0,0,5600,5904,0.113201
102402,ablation_unshielded_retrieval,512,0.05,25,5,1,1,1,6432,5952,0.108387
106498,ablation_unshielded_retrieval,512,0.05,26,1,0,1,0,6016,5868,0.108518
110594,ablation_unshielded_retrieval,512,0.05,27,4,1,0,0,7008,5808,0.117179
114690,ablation_unshielded_retrieval,512,0.05,28,4,0,1,0,5856,5964,0.110209
118786,ablation_unshielded_retrieval,512,0.05,29,2,1,1,1,4960,5544,0.092302
122882,ablation_unshielded_retrieval,512,0.05,30,11,1,0,0,5504,6120,0.111049
126978,ablation_unshielded_retrieval,512,0.05,31,5,1,0,0,4912,5964,0.079972
131074,ablation_unshielded_retrieval,512,0.05,32,4,1,0,0,5312,6108,0.097737
135170,ablation_unshielded_retrieval,512,0.05,33,9,1,1,1,6663,5928,0.123473
139266,ablation_unshielded_retrieval,512,0.05,34,11,0,1,0,5280,5868,0.080293
143362,ablation_unshielded_retrieval,512,0.05,35,7,0,1,0,4928,6012,0.090216
147458,ablation_unshielded_retrieval,512,0.05,36,6,0,1,0,4608,5304,0.091237
151554,ablation_unshielded_retrieval,512,0.05,37,13,0,0,1,5872,6084,0.099339
155650,ablation_unshielded_retrieval,512,0.05,38,3,1,1,1,3248,5772,0.076874
159746,ablation_unshielded_retrieval,512,0.05,39,7,0,0,1,5840,6048,0.102551
163842,ablation_unshielded_retrieval,512,0.05,40,13,0,1,0,7120,6060,0.105741
167938,ablation_unshielded_retrieval,512,0.05,41,1,0,1,0,5328,6060,0.094156
172034,ablation_unshielded_retrieval,512,0.05,42,10,0,0,1,5888,5868,0.093660
176130,ablation_unshielded_retrieval,512,0.05,43,15,0,1,0,6000,5928,0.105951
180226,ablation_unshielded_retrieval,512,0.05,44,15,0,0,1,5632,6108,0.091854
184322,ablation_unshielded_retrieval,512,0.05,45,4,1,0,0,6400,6084,0.100651
188418,ablation_unshielded_retrieval,512,0.05,46,12,1,1,1,5520,5412,0.093359
192514,ablation_unshielded_retrieval,512,0.05,47,13,0,1,0,5248,6024,0.099309
196610,ablation_unshielded_retrieval,512,0.05,48,9,1,0,0,5760,5388,0.105940
200706,ablation_unshielded_retrieval,512,0.05,49,9,0,1,0,7328,6036,0.110569
204802,ablation_unshielded_retrieval,512,0.05,50,9,1,0,0,7136,6000,0.091393
4099,ablation_unshielded_retrieval,512,0.05,1,12,0,0,1,4384,5976,0.090634
8195,ablation_unshielded_retrieval,512,0.05,2,2,1,0,0,4624,4044,0.090873
12291,ablation_unshielded_retrieval,512,0.05,3,3,0,1,0,6000,5832,0.083755
16387,ablation_unshielded_retrieval,512,0.05,4,5,1,1,1,6032,5940,0.099134
20483,ablation_unshielded_retrieval,512,0.05,5,14,0,1,0,5408,5688,0.092427
24579,ablation_unshielded_retrieval,512,0.05,6,12,1,1,1,4800,5424,0.068683
28675,ablation_unshielded_retrieval,512,0.05,7,0,1,1,1,4320,5616,0.080563
32771,ablation_unshielded_retrieval,512,0.05,8,2,1,0,0,4624,5952,0.070982
36867,ablation_unshielded_retrieval,512,0.05,9,1,0,1,0,4128,6084,0.080447
40963,ablation_unshielded_retrieval,512,0.05,10,14,0,0,1,5648,5940,0.087487
45059,ablation_unshielded_retrieval,512,0.05,11,1,1,1,1,3648,5004,0.090629
49155,ablation_unshielded_retrieval,512,0.05,12,11,1,0,0,6448,6072,0.112811
53251,ablation_unshielded_retrieval,512,0.05,13,11,1,1,1,6032,5748,0.095337
57347,ablation_unshielded_retrieval,512,0.05,14,4,0,1,0,6992,6120,0.108012
61443,ablation_unshielded_retrieval,512,0.05,15,3,1,1,1,5440,5904,0.091744
65539,ablation_unshielded_retrieval,512,0.05,16,10,0,0,1,5536,5964,0.090944
69635,ablation_unshielded_retrieval,512,0.05,17,3,1,1,1,6640,5868,0.106134
73731,ablation_unshielded_retrieval,512,0.05,18,13,0,1,0,6960,5964,0.111951
77827,ablation_unshielded_retrieval,512,0.05,19,12,1,1,1,6464,6060,0.110138
81923,ablation_unshielded_retrieval,512,0.05,20,13,1,1,1,5664,6012,0.109197
86019,ablation_unshielded_retrieval,512,0.05,21,0,0,0,1,5824,5844,0.106940
90115,ablation_unshielded_retrieval,512,0.05,22,8,1,1,1,5232,6084,0.113359
94211,ablation_unshielded_retrieval,512,0.05,23,4,1,1,1,5840,6108,0.106088
98307,ablation_unshielded_retrieval,512,0.05,24,2,0,1,0,5952,5880,0.091051
102403,ablation_unshielded_retrieval,512,0.05,25,11,0,1,0,5696,5988,0.100688
106499,ablation_unshielded_retrieval,512,0.05,26,14,1,0,0,5904,6048,0.107690
110595,ablation_unshielded_retrieval,512,0.05,27,15,1,0,0,5952,6000,0.117842
114691,ablation_unshielded_retrieval,512,0.05,28,5,1,0,0,5552,5988,0.095821
118787,ablation_unshielded_retrieval,512,0.05,29,12,1,1,1,5312,5676,0.087361
122883,ablation_unshielded_retrieval,512,0.05,30,3,0,1,0,4912,6144,0.087681
126979,ablation_unshielded_retrieval,512,0.05,31,2,1,0,0,6416,5700,0.098730
131075,ablation_unshielded_retrieval,512,0.05,32,14,0,0,1,6016,5844,0.117857
135171,ablation_unshielded_retrieval,512,0.05,33,3,0,1,0,6864,5784,0.112682
139267,ablation_unshielded_retrieval,512,0.05,34,4,1,0,0,5216,5868,0.085204
143363,ablation_unshielded_retrieval,512,0.05,35,4,0,0,1,5136,5964,0.107423
147459,ablation_unshielded_retrieval,512,0.05,36,10,0,0,1,5696,5904,0.096443
151555,ablation_unshielded_retrieval,512,0.05,37,4,0,0,1,5776,5700,0.094004
155651,ablation_unshielded_retrieval,512,0.05,38,8,1,0,0,5024,6084,0.112478
159747,ablation_unshielded_retrieval,512,0.05,39,15,1,0,0,5872,6000,0.088985
163843,ablation_unshielded_retrieval,512,0.05,40,7,0,0,1,4992,5580,0.103892
167939,ablation_unshielded_retrieval,512,0.05,41,15,0,0,1,5328,5940,0.101926
172035,ablation_unshielded_retrieval,512,0.05,42,2,1,1,1,5584,6084,0.093991
176131,ablation_unshielded_retrieval,512,0.05,43,9,0,0,1,5621,6012,0.089446
180227,ablation_unshielded_retrieval,512,0.05,44,5,0,0,1,4704,4860,0.088582
184323,ablation_unshielded_retrieval,512,0.05,45,1,0,1,0,4832,5304,0.089737
188419,ablation_unshielded_retrieval,512,0.05,46,1,1,0,0,4928,5148,0.103844
192515,ablation_unshielded_retrieval,512,0.05,47,1,1,1,1,5168,5700,0.088484
196611,ablation_unshielded_retrieval,512,0.05,48,13,0,0,1,5760,5988,0.095301
200707,ablation_unshielded_retrieval,512,0.05,49,0,0,1,0,4400,3984,0.090229
204803,ablation_unshielded_retrieval,512,0.05,50,13,1,0,0,5696,5832,0.105425
4100,ablation_unshielded_retrieval,512,0.05,1,6,0,0,1,5104,5376,0.095607
8196,ablation_unshielded_retrieval,512,0.05,2,4,1,0,0,7008,5892,0.110282
12292,ablation_unshielded_retrieval,512,0.05,3,15,1,0,0,4256,5844,0.094420
16388,ablation_unshielded_retrieval,512,0.05,4,14,0,1,0,6880,6108,0.109629
20484,ablation_unshielded_retrieval,512,0.05,5,7,0,0,1,5440,5856,0.093373
24580,ablation_unshielded_retrieval,512,0.05,6,7,1,1,1,7040,6060,0.120077
28676,ablation_unshielded_retrieval,512,0.05,7,8,0,0,1,6800,5940,0.099917
32772,ablation_unshielded_retrieval,512,0.05,8,1,0,1,0,2080,6000,0.068158
